Time,Unread/Actionable Inbox,GPNA Actions,REQS,Total Outstanding Actions,Inbox Total,GPNA Total,Todays Reqs,Total Today,Column1,Column2,Column3,Column4,Column5,Column6,,
1/22/2020 15:36,0,18,47,65,8339,4283,0,109,1/22/2020,1,12622,12513,,1/22/2020,,
1/22/2020 15:49,0,19,47,66,8339,4283,0,109,1/22/2020,1,12622,12513,,1/22/2020,,
1/22/2020 15:56,1,21,47,22,8340,4283,0,110,1/22/2020,1,12623,12513,,1/22/2020,,
1/22/2020 16:09,1,21,48,70,8340,4283,0,110,1/22/2020,1,12623,12513,,1/22/2020,,
1/22/2020 16:16,0,21,48,69,8344,4283,0,114,1/22/2020,1,12627,12513,,1/22/2020,,
1/22/2020 16:29,1,21,48,70,8345,4283,0,115,1/22/2020,1,12628,12513,,1/22/2020,,
1/22/2020 16:36,2,21,48,71,8347,4283,0,117,1/22/2020,1,12630,12513,,1/22/2020,,
1/22/2020 16:56,0,21,48,69,8347,4283,0,117,1/22/2020,1,12630,12513,,1/22/2020,,
1/22/2020 17:16,2,15,48,65,8348,4284,0,119,1/22/2020,1,12632,12513,,1/22/2020,,
1/22/2020 17:33,2,15,43,60,8348,4284,0,119,1/22/2020,1,12632,12513,,1/22/2020,,
1/22/2020 17:36,2,15,43,60,8348,4284,0,119,1/22/2020,1,12632,12513,,1/22/2020,,
1/22/2020 17:46,2,15,43,60,8348,4284,0,119,1/22/2020,1,12632,12513,,1/22/2020,,
1/22/2020 17:59,2,15,43,60,8348,4284,0,119,1/22/2020,1,12632,12513,,1/22/2020,,
1/23/2020 7:07,5,17,43,65,8349,4284,0,1,1/23/2020,2,12633,12632,12632,1/23/2020,,
1/23/2020 7:13,5,17,43,22,8349,4284,0,1,1/23/2020,1,12633,12632,,1/23/2020,,
1/23/2020 7:27,5,17,43,65,8349,4284,0,1,1/23/2020,1,12633,12632,,1/23/2020,,
1/23/2020 7:33,6,17,43,23,8350,4284,0,2,1/23/2020,1,12634,12632,,1/23/2020,,
1/23/2020 7:47,6,17,43,67,8350,4284,0,2,1/23/2020,1,12634,12632,,1/23/2020,,
1/23/2020 7:54,7,17,43,24,8350,4284,0,2,1/23/2020,1,12634,12632,,1/23/2020,,
1/23/2020 8:07,7,18,43,69,8351,4285,0,4,1/23/2020,1,12636,12632,,1/23/2020,,
1/23/2020 8:13,7,18,43,25,8355,4285,0,8,1/23/2020,1,12640,12632,,1/23/2020,,
1/23/2020 8:27,8,18,43,71,8355,4285,0,8,1/23/2020,1,12640,12632,,1/23/2020,,
1/23/2020 8:33,9,18,43,27,8357,4289,0,14,1/23/2020,1,12646,12632,,1/23/2020,,
1/23/2020 8:47,9,18,43,72,8359,4289,0,16,1/23/2020,1,12648,12632,,1/23/2020,,
1/23/2020 8:53,11,19,43,75,8362,4290,0,20,1/23/2020,1,12652,12632,,1/23/2020,,
1/23/2020 9:08,12,19,43,75,8364,4290,0,22,1/23/2020,1,12654,12632,,1/23/2020,,
1/23/2020 9:13,8,23,43,31,8367,4293,0,28,1/23/2020,1,12660,12632,,1/23/2020,,
1/23/2020 9:33,11,26,43,37,8370,4296,0,34,1/23/2020,1,12666,12632,,1/23/2020,,
1/23/2020 9:39,11,27,43,82,8370,4297,0,35,1/23/2020,1,12667,12632,,1/23/2020,,
1/23/2020 9:53,7,28,44,79,8371,4298,0,37,1/23/2020,1,12669,12632,,1/23/2020,,
1/23/2020 10:07,1,30,52,83,8376,4299,0,43,1/23/2020,1,12675,12632,,1/23/2020,,
1/23/2020 11:03,6,35,53,94,8383,4303,0,54,1/23/2020,1,12686,12632,,1/23/2020,,
1/23/2020 12:33,11,33,13,57,8401,4308,29,106,1/23/2020,1,12709,12632,,1/23/2020,,
1/23/2020 12:47,12,33,13,58,8402,4308,29,107,1/23/2020,1,12710,12632,,1/23/2020,,
1/23/2020 12:53,15,33,13,61,8406,4308,29,111,1/23/2020,1,12714,12632,,1/23/2020,,
1/23/2020 13:07,15,33,13,61,8406,4308,29,111,1/23/2020,1,12714,12632,,1/23/2020,,
1/23/2020 13:13,15,34,13,62,8408,4308,29,113,1/23/2020,1,12716,12632,,1/23/2020,,
1/23/2020 13:28,15,35,14,64,8408,4309,29,114,1/23/2020,1,12717,12632,,1/23/2020,,
1/23/2020 13:33,16,35,14,65,8409,4309,31,117,1/23/2020,1,12718,12632,,1/23/2020,,
1/23/2020 13:47,16,35,16,67,8409,4309,31,117,1/23/2020,1,12718,12632,,1/23/2020,,
1/23/2020 14:01,17,35,16,68,8410,4309,33,120,1/23/2020,1,12719,12632,,1/23/2020,,
1/23/2020 14:07,17,36,17,70,8412,4309,33,122,1/23/2020,1,12721,12632,,1/23/2020,,
1/23/2020 14:18,17,36,17,70,8412,4309,34,123,1/23/2020,1,12721,12632,,1/23/2020,,
1/23/2020 14:27,17,36,17,70,8412,4309,34,123,1/23/2020,1,12721,12632,,1/23/2020,,
1/23/2020 14:33,17,36,17,70,8412,4309,34,123,1/23/2020,1,12721,12632,,1/23/2020,,
1/23/2020 14:52,18,36,18,72,8413,4309,34,124,1/23/2020,1,12722,12632,,1/23/2020,,
1/23/2020 14:58,8,36,18,62,8416,4309,34,127,1/23/2020,1,12725,12632,,1/23/2020,,
1/23/2020 15:03,8,36,18,62,8416,4309,35,128,1/23/2020,1,12725,12632,,1/23/2020,,
1/23/2020 15:17,9,36,17,62,8417,4309,35,129,1/23/2020,1,12726,12632,,1/23/2020,,
1/23/2020 15:23,9,36,17,62,8419,4309,35,131,1/23/2020,1,12728,12632,,1/23/2020,,
1/23/2020 15:38,9,36,19,64,8420,4309,35,132,1/23/2020,1,12729,12632,,1/23/2020,,
1/23/2020 15:43,1,33,19,53,8424,4309,38,139,1/23/2020,1,12733,12632,,1/23/2020,,
1/23/2020 15:57,2,24,20,46,8424,4309,38,139,1/23/2020,1,12733,12632,,1/23/2020,,
1/23/2020 16:03,0,24,20,44,8425,4311,39,143,1/23/2020,1,12736,12632,,1/23/2020,,
1/23/2020 16:17,2,19,20,41,8425,4312,39,144,1/23/2020,1,12737,12632,,1/23/2020,,
1/23/2020 16:23,3,15,20,38,8430,4313,40,151,1/23/2020,1,12743,12632,,1/23/2020,,
1/23/2020 16:37,4,15,20,39,8431,4313,40,152,1/23/2020,1,12744,12632,,1/23/2020,,
1/23/2020 16:44,4,15,20,39,8431,4313,41,153,1/23/2020,1,12744,12632,,1/23/2020,,
1/23/2020 16:57,7,15,17,39,8432,4313,41,154,1/23/2020,1,12745,12632,,1/23/2020,,
1/23/2020 17:03,8,16,17,41,8432,4314,41,155,1/23/2020,1,12746,12632,,1/23/2020,,
1/23/2020 17:17,8,16,17,41,8432,4314,41,155,1/23/2020,1,12746,12632,,1/23/2020,,
1/23/2020 17:23,8,16,17,41,8432,4314,41,155,1/23/2020,1,12746,12632,,1/23/2020,,
1/23/2020 17:37,8,16,17,41,8432,4314,41,155,1/23/2020,1,12746,12632,,1/23/2020,,
1/23/2020 17:47,8,16,17,41,8432,4314,41,155,1/23/2020,1,12746,12632,,1/23/2020,,
1/23/2020 17:57,8,16,17,41,8432,4314,41,155,1/23/2020,1,12746,12632,,1/23/2020,,
1/24/2020 7:07,9,17,17,43,8432,4314,0,0,1/24/2020,2,12746,12746,12746,1/24/2020,,
1/24/2020 7:13,10,17,17,44,8433,4314,0,1,1/24/2020,1,12747,12746,,1/24/2020,,
1/24/2020 7:27,11,17,17,45,8434,4314,0,2,1/24/2020,1,12748,12746,,1/24/2020,,
1/24/2020 7:33,12,18,17,47,8435,4315,0,4,1/24/2020,1,12750,12746,,1/24/2020,,
1/24/2020 7:47,12,18,17,47,8435,4315,0,4,1/24/2020,1,12750,12746,,1/24/2020,,
1/24/2020 7:53,13,19,17,49,8437,4316,0,7,1/24/2020,1,12753,12746,,1/24/2020,,
1/24/2020 8:08,15,19,18,52,8438,4316,0,8,1/24/2020,1,12754,12746,,1/24/2020,,
1/24/2020 8:13,15,21,18,54,8440,4317,1,12,1/24/2020,1,12757,12746,,1/24/2020,,
1/24/2020 8:27,16,22,20,58,8440,4318,1,13,1/24/2020,1,12758,12746,,1/24/2020,,
1/24/2020 8:33,17,22,20,59,8442,4318,3,17,1/24/2020,1,12760,12746,,1/24/2020,,
1/24/2020 8:47,19,21,24,64,8444,4319,3,20,1/24/2020,1,12763,12746,,1/24/2020,,
1/24/2020 9:07,11,22,21,54,8448,4319,8,29,1/24/2020,1,12767,12746,,1/24/2020,,
1/24/2020 9:14,2,22,21,45,8448,4319,10,31,1/24/2020,1,12767,12746,,1/24/2020,,
1/24/2020 9:27,2,22,20,44,8448,4319,10,31,1/24/2020,1,12767,12746,,1/24/2020,,
1/24/2020 9:33,3,24,20,47,8448,4321,10,33,1/24/2020,1,12769,12746,,1/24/2020,,
1/24/2020 9:57,2,24,20,46,8450,4321,10,35,1/24/2020,1,12771,12746,,1/24/2020,,
1/24/2020 10:03,9,24,20,53,8455,4321,11,41,1/24/2020,1,12776,12746,,1/24/2020,,
1/24/2020 10:17,10,24,20,54,8456,4321,11,42,1/24/2020,1,12777,12746,,1/24/2020,,
1/24/2020 10:24,11,24,20,55,8458,4321,13,46,1/24/2020,1,12779,12746,,1/24/2020,,
1/24/2020 10:37,12,24,20,56,8458,4321,13,46,1/24/2020,1,12779,12746,,1/24/2020,,
1/24/2020 10:43,14,24,20,58,8460,4321,20,55,1/24/2020,1,12781,12746,,1/24/2020,,
1/24/2020 10:57,14,24,20,58,8460,4321,20,55,1/24/2020,1,12781,12746,,1/24/2020,,
1/24/2020 11:03,14,24,23,61,8461,4321,21,57,1/24/2020,1,12782,12746,,1/24/2020,,
1/24/2020 11:17,15,26,19,60,8462,4321,21,58,1/24/2020,1,12783,12746,,1/24/2020,,
1/24/2020 11:23,12,29,19,60,8462,4321,21,58,1/24/2020,1,12783,12746,,1/24/2020,,
1/24/2020 11:38,5,30,14,49,8462,4321,21,58,1/24/2020,1,12783,12746,,1/24/2020,,
1/24/2020 11:43,1,30,14,45,8463,4322,23,62,1/24/2020,1,12785,12746,,1/24/2020,,
1/24/2020 11:57,1,21,6,28,8465,4322,23,64,1/24/2020,1,12787,12746,,1/24/2020,,
1/24/2020 12:03,2,23,6,31,8466,4323,23,66,1/24/2020,1,12789,12746,,1/24/2020,,
1/24/2020 12:17,2,23,6,31,8466,4323,23,66,1/24/2020,1,12789,12746,,1/24/2020,,
1/24/2020 12:23,2,25,6,33,8468,4323,23,68,1/24/2020,1,12791,12746,,1/24/2020,,
1/24/2020 12:38,2,25,6,33,8468,4323,23,68,1/24/2020,1,12791,12746,,1/24/2020,,
1/24/2020 12:43,2,27,6,35,8468,4324,23,69,1/24/2020,1,12792,12746,,1/24/2020,,
1/24/2020 12:57,2,28,6,36,8468,4324,23,69,1/24/2020,1,12792,12746,,1/24/2020,,
1/24/2020 13:03,3,28,6,37,8468,4324,23,69,1/24/2020,1,12792,12746,,1/24/2020,,
1/24/2020 13:17,4,28,6,38,8469,4324,23,70,1/24/2020,1,12793,12746,,1/24/2020,,
1/24/2020 13:23,4,29,6,39,8469,4324,23,70,1/24/2020,1,12793,12746,,1/24/2020,,
1/24/2020 13:37,4,26,6,36,8469,4324,23,70,1/24/2020,1,12793,12746,,1/24/2020,,
1/24/2020 13:44,4,27,6,37,8469,4325,23,71,1/24/2020,1,12794,12746,,1/24/2020,,
1/24/2020 13:57,4,27,6,37,8472,4325,23,74,1/24/2020,1,12797,12746,,1/24/2020,,
1/24/2020 14:03,6,28,6,40,8475,4326,23,78,1/24/2020,1,12801,12746,,1/24/2020,,
1/24/2020 14:27,6,32,6,44,8476,4328,23,81,1/24/2020,1,12804,12746,,1/24/2020,,
1/24/2020 14:38,9,36,6,51,8478,4332,24,88,1/24/2020,1,12810,12746,,1/24/2020,,
1/24/2020 14:48,1,32,7,40,8479,4333,24,90,1/24/2020,1,12812,12746,,1/24/2020,,
1/24/2020 14:53,1,32,7,40,8479,4333,25,91,1/24/2020,1,12812,12746,,1/24/2020,,
1/24/2020 15:07,2,32,7,41,8481,4333,25,93,1/24/2020,1,12814,12746,,1/24/2020,,
1/24/2020 15:18,4,32,7,43,8481,4333,25,93,1/24/2020,1,12814,12746,,1/24/2020,,
1/24/2020 15:32,4,33,10,47,8481,4334,25,94,1/24/2020,1,12815,12746,,1/24/2020,,
1/24/2020 15:33,4,33,10,47,8481,4334,25,94,1/24/2020,1,12815,12746,,1/24/2020,,
1/24/2020 15:43,5,33,10,48,8482,4334,28,98,1/24/2020,1,12816,12746,,1/24/2020,,
1/24/2020 15:58,5,33,9,47,8483,4334,28,99,1/24/2020,1,12817,12746,,1/24/2020,,
1/24/2020 16:03,9,33,9,51,8486,4334,28,102,1/24/2020,1,12820,12746,,1/24/2020,,
1/24/2020 16:17,9,35,9,53,8486,4335,28,103,1/24/2020,1,12821,12746,,1/24/2020,,
1/24/2020 16:23,1,35,9,45,8486,4335,28,103,1/24/2020,1,12821,12746,,1/24/2020,,
1/24/2020 16:43,1,36,9,46,8486,4335,28,103,1/24/2020,1,12821,12746,,1/24/2020,,
1/24/2020 17:04,1,35,9,45,8489,4335,28,106,1/24/2020,1,12824,12746,,1/24/2020,,
1/24/2020 17:17,2,35,9,46,8490,4335,28,107,1/24/2020,1,12825,12746,,1/24/2020,,
1/24/2020 17:23,2,35,9,46,8490,4335,28,107,1/24/2020,1,12825,12746,,1/24/2020,,
1/24/2020 17:37,2,35,9,46,8490,4335,28,107,1/24/2020,1,12825,12746,,1/24/2020,,
1/24/2020 17:43,2,35,9,46,8490,4335,28,107,1/24/2020,1,12825,12746,,1/24/2020,,
1/24/2020 17:57,2,35,9,46,8490,4335,28,107,1/24/2020,1,12825,12746,,1/24/2020,,
1/25/2020 7:07,4,36,9,49,8490,4336,0,1,1/25/2020,2,12826,12825,12825,1/25/2020,,
1/25/2020 7:13,4,36,9,49,8490,4336,0,1,1/25/2020,1,12826,12825,,1/25/2020,,
1/25/2020 7:27,4,36,9,49,8490,4336,0,1,1/25/2020,1,12826,12825,,1/25/2020,,
1/25/2020 7:33,4,36,9,49,8490,4336,0,1,1/25/2020,1,12826,12825,,1/25/2020,,
1/25/2020 7:47,4,36,9,49,8490,4336,0,1,1/25/2020,1,12826,12825,,1/25/2020,,
1/25/2020 7:53,4,36,9,49,8490,4336,0,1,1/25/2020,1,12826,12825,,1/25/2020,,
1/25/2020 8:08,4,36,9,49,8490,4336,0,1,1/25/2020,1,12826,12825,,1/25/2020,,
1/25/2020 8:13,5,36,9,50,8490,4336,0,1,1/25/2020,1,12826,12825,,1/25/2020,,
1/25/2020 8:27,5,36,9,50,8490,4336,0,1,1/25/2020,1,12826,12825,,1/25/2020,,
1/25/2020 8:33,5,36,9,50,8490,4336,0,1,1/25/2020,1,12826,12825,,1/25/2020,,
1/25/2020 8:47,5,36,9,50,8490,4336,0,1,1/25/2020,1,12826,12825,,1/25/2020,,
1/25/2020 8:53,6,36,9,51,8491,4336,0,2,1/25/2020,1,12827,12825,,1/25/2020,,
1/25/2020 9:07,6,36,9,51,8491,4336,0,2,1/25/2020,1,12827,12825,,1/25/2020,,
1/25/2020 9:14,7,36,9,52,8491,4336,0,2,1/25/2020,1,12827,12825,,1/25/2020,,
1/25/2020 9:27,7,36,9,52,8491,4336,0,2,1/25/2020,1,12827,12825,,1/25/2020,,
1/25/2020 9:33,7,36,9,52,8491,4336,0,2,1/25/2020,1,12827,12825,,1/25/2020,,
1/25/2020 9:47,7,36,9,52,8491,4336,0,2,1/25/2020,1,12827,12825,,1/25/2020,,
1/25/2020 9:53,7,36,9,52,8491,4336,0,2,1/25/2020,1,12827,12825,,1/25/2020,,
1/25/2020 10:07,8,36,9,53,8491,4336,0,2,1/25/2020,1,12827,12825,,1/25/2020,,
1/25/2020 10:13,8,36,9,53,8491,4336,0,2,1/25/2020,1,12827,12825,,1/25/2020,,
1/25/2020 10:28,8,36,9,53,8491,4336,0,2,1/25/2020,1,12827,12825,,1/25/2020,,
1/25/2020 10:33,8,36,9,53,8491,4336,0,2,1/25/2020,1,12827,12825,,1/25/2020,,
1/25/2020 10:47,8,36,9,53,8491,4336,0,2,1/25/2020,1,12827,12825,,1/25/2020,,
1/25/2020 10:53,8,36,9,53,8491,4336,0,2,1/25/2020,1,12827,12825,,1/25/2020,,
1/25/2020 11:07,8,36,9,53,8491,4336,0,2,1/25/2020,1,12827,12825,,1/25/2020,,
1/25/2020 11:13,8,36,9,53,8491,4336,0,2,1/25/2020,1,12827,12825,,1/25/2020,,
1/25/2020 11:27,8,36,9,53,8491,4336,0,2,1/25/2020,1,12827,12825,,1/25/2020,,
1/25/2020 11:34,8,36,9,53,8491,4336,0,2,1/25/2020,1,12827,12825,,1/25/2020,,
1/25/2020 11:47,8,36,9,53,8491,4336,0,2,1/25/2020,1,12827,12825,,1/25/2020,,
1/25/2020 11:53,8,36,9,53,8491,4336,0,2,1/25/2020,1,12827,12825,,1/25/2020,,
1/25/2020 12:07,8,36,9,53,8491,4336,0,2,1/25/2020,1,12827,12825,,1/25/2020,,
1/25/2020 12:13,8,36,9,53,8491,4336,0,2,1/25/2020,1,12827,12825,,1/25/2020,,
1/25/2020 12:27,8,36,9,53,8491,4336,0,2,1/25/2020,1,12827,12825,,1/25/2020,,
1/25/2020 12:33,8,36,9,53,8491,4336,0,2,1/25/2020,1,12827,12825,,1/25/2020,,
1/25/2020 12:48,8,36,9,53,8491,4336,0,2,1/25/2020,1,12827,12825,,1/25/2020,,
1/25/2020 12:53,8,36,9,53,8491,4336,0,2,1/25/2020,1,12827,12825,,1/25/2020,,
1/25/2020 13:07,8,36,9,53,8491,4336,0,2,1/25/2020,1,12827,12825,,1/25/2020,,
1/25/2020 13:13,8,36,9,53,8491,4336,0,2,1/25/2020,1,12827,12825,,1/25/2020,,
1/25/2020 13:27,8,36,9,53,8491,4336,0,2,1/25/2020,1,12827,12825,,1/25/2020,,
1/25/2020 13:33,8,36,9,53,8491,4336,0,2,1/25/2020,1,12827,12825,,1/25/2020,,
1/25/2020 13:47,8,36,9,53,8491,4336,0,2,1/25/2020,1,12827,12825,,1/25/2020,,
1/25/2020 13:54,8,36,9,53,8491,4336,0,2,1/25/2020,1,12827,12825,,1/25/2020,,
1/25/2020 14:07,8,36,9,53,8491,4336,0,2,1/25/2020,1,12827,12825,,1/25/2020,,
1/25/2020 14:13,8,36,9,53,8491,4336,0,2,1/25/2020,1,12827,12825,,1/25/2020,,
1/25/2020 14:27,8,36,9,53,8491,4336,0,2,1/25/2020,1,12827,12825,,1/25/2020,,
1/25/2020 14:41,8,36,9,53,8491,4336,0,2,1/25/2020,1,12827,12825,,1/25/2020,,
1/25/2020 14:47,8,36,9,53,8491,4336,0,2,1/25/2020,1,12827,12825,,1/25/2020,,
1/25/2020 14:58,8,36,9,53,8491,4336,0,2,1/25/2020,1,12827,12825,,1/25/2020,,
1/25/2020 15:08,8,36,9,53,8491,4336,0,2,1/25/2020,1,12827,12825,,1/25/2020,,
1/25/2020 15:13,8,36,9,53,8491,4336,0,2,1/25/2020,1,12827,12825,,1/25/2020,,
1/25/2020 15:27,8,36,9,53,8491,4336,0,2,1/25/2020,1,12827,12825,,1/25/2020,,
1/25/2020 15:33,8,36,9,53,8492,4336,0,3,1/25/2020,1,12828,12825,,1/25/2020,,
1/25/2020 15:52,8,36,9,53,8492,4336,0,3,1/25/2020,1,12828,12825,,1/25/2020,,
1/25/2020 15:58,8,36,9,53,8492,4336,0,3,1/25/2020,1,12828,12825,,1/25/2020,,
1/25/2020 16:04,8,36,9,53,8492,4336,0,3,1/25/2020,1,12828,12825,,1/25/2020,,
1/25/2020 16:17,8,36,9,53,8492,4336,0,3,1/25/2020,1,12828,12825,,1/25/2020,,
1/25/2020 16:23,8,36,9,53,8492,4336,0,3,1/25/2020,1,12828,12825,,1/25/2020,,
1/25/2020 16:37,8,36,9,53,8493,4336,0,4,1/25/2020,1,12829,12825,,1/25/2020,,
1/25/2020 16:43,8,36,9,53,8493,4336,0,4,1/25/2020,1,12829,12825,,1/25/2020,,
1/25/2020 16:57,8,36,9,53,8493,4336,0,4,1/25/2020,1,12829,12825,,1/25/2020,,
1/25/2020 17:03,8,36,9,53,8493,4336,0,4,1/25/2020,1,12829,12825,,1/25/2020,,
1/25/2020 17:18,8,36,9,53,8493,4336,0,4,1/25/2020,1,12829,12825,,1/25/2020,,
1/25/2020 17:23,8,36,9,53,8493,4336,0,4,1/25/2020,1,12829,12825,,1/25/2020,,
1/25/2020 17:37,8,36,9,53,8493,4336,0,4,1/25/2020,1,12829,12825,,1/25/2020,,
1/25/2020 17:43,8,36,9,53,8493,4336,0,4,1/25/2020,1,12829,12825,,1/25/2020,,
1/25/2020 17:57,8,36,9,53,8493,4336,0,4,1/25/2020,1,12829,12825,,1/25/2020,,
1/26/2020 7:07,9,36,9,54,8493,4339,0,3,1/26/2020,2,12832,12829,12829,1/26/2020,,
1/26/2020 7:13,9,36,9,54,8493,4339,0,3,1/26/2020,1,12832,12829,,1/26/2020,,
1/26/2020 7:28,9,36,9,54,8493,4339,0,3,1/26/2020,1,12832,12829,,1/26/2020,,
1/26/2020 7:33,9,36,9,54,8493,4339,0,3,1/26/2020,1,12832,12829,,1/26/2020,,
1/26/2020 7:47,9,36,9,54,8494,4339,0,4,1/26/2020,1,12833,12829,,1/26/2020,,
1/26/2020 7:53,9,36,9,54,8494,4339,0,4,1/26/2020,1,12833,12829,,1/26/2020,,
1/26/2020 8:07,9,36,9,54,8494,4339,0,4,1/26/2020,1,12833,12829,,1/26/2020,,
1/26/2020 8:13,9,36,9,54,8494,4339,0,4,1/26/2020,1,12833,12829,,1/26/2020,,
1/26/2020 8:27,9,36,9,54,8494,4339,0,4,1/26/2020,1,12833,12829,,1/26/2020,,
1/26/2020 8:34,9,36,9,54,8494,4339,0,4,1/26/2020,1,12833,12829,,1/26/2020,,
1/26/2020 8:47,9,36,9,54,8494,4339,0,4,1/26/2020,1,12833,12829,,1/26/2020,,
1/26/2020 8:53,9,36,9,54,8494,4339,0,4,1/26/2020,1,12833,12829,,1/26/2020,,
1/26/2020 9:07,9,36,9,54,8494,4339,0,4,1/26/2020,1,12833,12829,,1/26/2020,,
1/26/2020 9:13,9,36,9,54,8494,4339,0,4,1/26/2020,1,12833,12829,,1/26/2020,,
1/26/2020 9:27,9,36,9,54,8494,4339,0,4,1/26/2020,1,12833,12829,,1/26/2020,,
1/26/2020 9:33,9,36,9,54,8494,4339,0,4,1/26/2020,1,12833,12829,,1/26/2020,,
1/26/2020 9:48,9,36,9,54,8494,4339,0,4,1/26/2020,1,12833,12829,,1/26/2020,,
1/26/2020 9:53,10,36,9,55,8494,4339,0,4,1/26/2020,1,12833,12829,,1/26/2020,,
1/26/2020 10:07,12,36,9,57,8495,4339,0,5,1/26/2020,1,12834,12829,,1/26/2020,,
1/26/2020 10:13,12,36,9,57,8495,4339,0,5,1/26/2020,1,12834,12829,,1/26/2020,,
1/26/2020 10:27,12,36,9,57,8495,4339,0,5,1/26/2020,1,12834,12829,,1/26/2020,,
1/26/2020 10:33,12,36,9,57,8495,4339,0,5,1/26/2020,1,12834,12829,,1/26/2020,,
1/26/2020 10:48,12,36,9,57,8495,4339,0,5,1/26/2020,1,12834,12829,,1/26/2020,,
1/26/2020 10:53,12,36,9,57,8495,4339,0,5,1/26/2020,1,12834,12829,,1/26/2020,,
1/26/2020 11:07,12,36,9,57,8495,4339,0,5,1/26/2020,1,12834,12829,,1/26/2020,,
1/26/2020 11:13,12,36,9,57,8495,4339,0,5,1/26/2020,1,12834,12829,,1/26/2020,,
1/26/2020 11:27,12,36,9,57,8495,4339,0,5,1/26/2020,1,12834,12829,,1/26/2020,,
1/26/2020 11:33,12,36,9,57,8495,4339,0,5,1/26/2020,1,12834,12829,,1/26/2020,,
1/26/2020 11:48,12,36,9,57,8495,4339,0,5,1/26/2020,1,12834,12829,,1/26/2020,,
1/26/2020 11:53,12,36,9,57,8495,4339,0,5,1/26/2020,1,12834,12829,,1/26/2020,,
1/26/2020 12:07,12,36,9,57,8495,4339,0,5,1/26/2020,1,12834,12829,,1/26/2020,,
1/26/2020 12:13,12,36,9,57,8495,4339,0,5,1/26/2020,1,12834,12829,,1/26/2020,,
1/26/2020 12:27,12,36,9,57,8495,4339,0,5,1/26/2020,1,12834,12829,,1/26/2020,,
1/26/2020 12:33,12,36,9,57,8495,4339,0,5,1/26/2020,1,12834,12829,,1/26/2020,,
1/26/2020 12:47,12,36,9,57,8495,4339,0,5,1/26/2020,1,12834,12829,,1/26/2020,,
1/26/2020 12:54,12,36,9,57,8495,4339,0,5,1/26/2020,1,12834,12829,,1/26/2020,,
1/26/2020 13:08,12,36,9,57,8495,4339,0,5,1/26/2020,1,12834,12829,,1/26/2020,,
1/26/2020 13:13,12,36,9,57,8495,4339,0,5,1/26/2020,1,12834,12829,,1/26/2020,,
1/26/2020 13:27,12,36,9,57,8495,4339,0,5,1/26/2020,1,12834,12829,,1/26/2020,,
1/26/2020 13:33,12,36,9,57,8495,4339,0,5,1/26/2020,1,12834,12829,,1/26/2020,,
1/26/2020 13:47,12,36,9,57,8495,4339,0,5,1/26/2020,1,12834,12829,,1/26/2020,,
1/26/2020 13:53,12,36,9,57,8495,4339,0,5,1/26/2020,1,12834,12829,,1/26/2020,,
1/26/2020 14:08,12,36,9,57,8495,4339,0,5,1/26/2020,1,12834,12829,,1/26/2020,,
1/26/2020 14:13,12,36,9,57,8495,4339,0,5,1/26/2020,1,12834,12829,,1/26/2020,,
1/26/2020 14:27,12,36,9,57,8495,4339,0,5,1/26/2020,1,12834,12829,,1/26/2020,,
1/26/2020 14:33,12,36,9,57,8495,4339,0,5,1/26/2020,1,12834,12829,,1/26/2020,,
1/26/2020 14:47,12,36,9,57,8495,4339,0,5,1/26/2020,1,12834,12829,,1/26/2020,,
1/26/2020 15:01,12,36,9,57,8495,4339,0,5,1/26/2020,1,12834,12829,,1/26/2020,,
1/26/2020 15:08,12,36,9,57,8495,4339,0,5,1/26/2020,1,12834,12829,,1/26/2020,,
1/26/2020 15:18,12,36,9,57,8495,4339,0,5,1/26/2020,1,12834,12829,,1/26/2020,,
1/26/2020 15:27,12,36,9,57,8495,4339,0,5,1/26/2020,1,12834,12829,,1/26/2020,,
1/26/2020 15:33,12,36,9,57,8495,4339,0,5,1/26/2020,1,12834,12829,,1/26/2020,,
1/26/2020 15:47,12,36,9,57,8495,4339,0,5,1/26/2020,1,12834,12829,,1/26/2020,,
1/26/2020 15:53,12,36,9,57,8495,4339,0,5,1/26/2020,1,12834,12829,,1/26/2020,,
1/26/2020 16:07,12,36,9,57,8495,4339,0,5,1/26/2020,1,12834,12829,,1/26/2020,,
1/26/2020 16:19,12,36,9,57,8495,4339,0,5,1/26/2020,1,12834,12829,,1/26/2020,,
1/26/2020 16:32,12,36,9,57,8495,4339,0,5,1/26/2020,1,12834,12829,,1/26/2020,,
1/26/2020 16:33,12,36,9,57,8495,4339,0,5,1/26/2020,1,12834,12829,,1/26/2020,,
1/26/2020 16:43,12,36,9,57,8495,4339,0,5,1/26/2020,1,12834,12829,,1/26/2020,,
1/26/2020 16:57,12,36,9,57,8495,4339,0,5,1/26/2020,1,12834,12829,,1/26/2020,,
1/26/2020 17:03,12,36,9,57,8495,4339,0,5,1/26/2020,1,12834,12829,,1/26/2020,,
1/26/2020 17:17,12,36,9,57,8495,4339,0,5,1/26/2020,1,12834,12829,,1/26/2020,,
1/26/2020 17:24,12,36,9,57,8495,4339,0,5,1/26/2020,1,12834,12829,,1/26/2020,,
1/26/2020 17:37,12,36,9,57,8495,4339,0,5,1/26/2020,1,12834,12829,,1/26/2020,,
1/26/2020 17:43,12,36,9,57,8495,4339,0,5,1/26/2020,1,12834,12829,,1/26/2020,,
